#{"t_start": 1565937205.1020954, "env_id": null}
r,l,t
905.980211,1000,7579.353866
747.490921,1000,7597.336566
814.149501,1000,7597.337116
846.914026,1000,7597.337148
820.546538,1000,7597.337581
677.01812,1000,7597.3377
650.210518,1000,7597.338002
851.986665,1000,7597.33835
783.923874,1000,7597.339262
779.577672,1000,7613.827406
729.774092,1000,7613.829625
899.831435,1000,7613.830258
757.452666,1000,7613.830833
863.99434,1000,7613.831637
846.67082,1000,7613.831685
806.427615,1000,7613.831952
672.161765,1000,7613.835677
581.456017,1000,7632.043637
542.011865,1000,7632.046288
389.363329,1000,7632.046321
708.026596,1000,7632.046682
651.258647,1000,7632.046778
516.253205,1000,7632.04715
518.816649,1000,7632.047425
574.551866,1000,7632.052498
841.925198,1000,7650.726486
843.124535,1000,7650.726816
882.126464,1000,7650.72735
852.864184,1000,7650.727451
869.604923,1000,7650.727604
840.669943,1000,7650.729586
726.969635,1000,7650.73152
870.307345,1000,7650.739367
761.709352,1000,7668.482422
843.665918,1000,7668.482441
832.460458,1000,7668.482817
683.727245,1000,7668.483311
815.457404,1000,7668.483582
832.827825,1000,7668.48403
837.190099,1000,7668.485114
793.980338,1000,7668.486439
748.903966,1000,7685.679613
859.949107,1000,7685.68055
792.034219,1000,7685.680657
747.822981,1000,7685.681228
898.422474,1000,7685.681302
801.447095,1000,7685.681381
758.290113,1000,7685.6817
672.952829,1000,7685.683669
629.887214,1000,7702.306962
722.267196,1000,7702.308834
873.038489,1000,7702.308955
930.033996,1000,7702.308989
897.766095,1000,7702.309274
613.571253,1000,7702.309705
491.579642,1000,7702.309848
774.322509,1000,7702.312769
457.237764,1000,7722.019916
645.263771,1000,7722.020612
596.303241,1000,7722.020642
523.441685,1000,7722.02088
651.723857,1000,7722.02124
638.501757,1000,7722.021747
580.638406,1000,7722.022345
478.87707,1000,7722.033722
835.699169,1000,7739.355052
924.924014,1000,7739.355215
518.209405,1000,7739.355484
925.433418,1000,7739.355809
598.204706,1000,7739.356091
890.325874,1000,7739.356267
833.302567,1000,7739.356364
909.436704,1000,7739.357046
657.120587,1000,7756.099177
527.458392,1000,7756.101977
613.275167,1000,7756.102409
705.05117,1000,7756.102542
896.790814,1000,7756.102911
666.299904,1000,7756.103044
682.935815,1000,7756.103347
669.516246,1000,7756.112659
859.494063,1000,7773.043417
733.373756,1000,7773.046142
655.055786,1000,7773.046761
710.064655,1000,7773.046762
844.536346,1000,7773.047116
693.210029,1000,7773.047278
698.19942,1000,7773.04735
655.707764,1000,7773.056974
799.404646,1000,7790.039334
674.282355,1000,7790.039379
705.868891,1000,7790.039564
605.982797,1000,7790.039614
817.042906,1000,7790.039617
849.123917,1000,7790.039735
791.093349,1000,7790.039778
692.685799,1000,7790.040733
630.745933,1000,7806.266556
743.950723,1000,7806.26674
880.500226,1000,7806.266957
884.484067,1000,7806.266998
728.614803,1000,7806.267032
935.56022,1000,7806.267385
642.812011,1000,7806.267436
703.812734,1000,7806.269053
613.076523,1000,7824.037809
604.683592,1000,7824.039936
627.658856,1000,7824.039945
560.658758,1000,7824.039964
652.389533,1000,7824.040293
892.152716,1000,7824.041678
649.637366,1000,7824.043823
576.475715,1000,7824.047395
674.053896,1000,7840.807467
577.674588,1000,7840.810127
787.978336,1000,7840.810333
653.646709,1000,7840.81039
677.062633,1000,7840.810445
631.431482,1000,7840.810456
676.759718,1000,7840.81092
612.897983,1000,7840.816411
635.730118,1000,7858.417321
635.375034,1000,7858.417518
643.378105,1000,7858.417557
605.989158,1000,7858.417662
647.260252,1000,7858.41801
577.01644,1000,7858.418263
856.759825,1000,7858.41984
792.928019,1000,7858.421289
586.385807,1000,7875.547533
840.985422,1000,7875.549857
346.528937,1000,7875.549886
580.02952,1000,7875.549953
820.096378,1000,7875.550109
606.068343,1000,7875.550228
541.590941,1000,7875.550464
740.680389,1000,7875.556463
582.277891,1000,7891.992218
720.61833,1000,7891.992345
686.945969,1000,7891.992438
614.010423,1000,7891.993249
847.359381,1000,7891.993554
812.605077,1000,7891.993579
778.541414,1000,7891.993634
645.653853,1000,7891.995621
862.015819,1000,7910.460138
640.026047,1000,7910.461199
802.067733,1000,7910.461524
736.711398,1000,7910.461565
898.151933,1000,7910.461712
688.052605,1000,7910.461707
822.472257,1000,7910.462992
852.550458,1000,7910.464305
894.834092,1000,7927.677891
770.23006,1000,7927.680112
711.557319,1000,7927.680228
692.865318,1000,7927.680448
815.15546,1000,7927.680573
876.431718,1000,7927.68081
886.686574,1000,7927.681771
911.676539,1000,7927.685329
966.223091,1000,7944.791278
681.957468,1000,7944.793694
923.194393,1000,7944.794229
949.184375,1000,7944.794307
745.544101,1000,7944.79479
949.172782,1000,7944.794861
944.742675,1000,7944.794972
380.205185,1000,7944.805112
788.158687,1000,7962.76364
656.713621,1000,7962.766163
651.310518,1000,7962.766515
732.337467,1000,7962.767629
816.051224,1000,7962.767858
719.754174,1000,7962.768676
691.330876,1000,7962.769202
668.553959,1000,7962.776526
847.126423,1000,7979.282962
900.666527,1000,7979.283044
918.426735,1000,7979.283365
861.542437,1000,7979.283529
926.240746,1000,7979.283641
861.094679,1000,7979.283837
902.570841,1000,7979.283993
901.802821,1000,7979.284171
945.03257,1000,7996.533282
953.460832,1000,7996.533917
754.361606,1000,7996.534108
913.263282,1000,7996.534348
869.41114,1000,7996.534476
949.202363,1000,7996.534619
894.890472,1000,7996.534732
899.058738,1000,7996.538759
595.866995,1000,8014.387396
147.630145,1000,8014.390029
616.263396,1000,8014.390302
609.497059,1000,8014.390515
437.724996,1000,8014.390538
619.945906,1000,8014.390867
657.106692,1000,8014.391181
663.201865,1000,8014.39594
710.051467,1000,8032.013755
778.763689,1000,8032.014222
650.40757,1000,8032.014291
786.597672,1000,8032.014358
748.564784,1000,8032.014503
747.809103,1000,8032.014931
829.281384,1000,8032.01521
775.892996,1000,8032.015882
610.045352,1000,8049.524283
638.806294,1000,8049.524364
721.984124,1000,8049.524454
617.237404,1000,8049.524463
685.207285,1000,8049.524648
693.390173,1000,8049.5247
609.156899,1000,8049.524818
652.188123,1000,8049.525524
802.286332,1000,8066.376644
684.144625,1000,8066.379484
800.769143,1000,8066.379575
683.052954,1000,8066.37989
961.362659,1000,8066.380008
743.584937,1000,8066.380133
592.965572,1000,8066.380738
826.915642,1000,8066.386112
573.644682,1000,8082.398972
534.391773,1000,8082.399035
513.301614,1000,8082.399344
499.468466,1000,8082.399356
574.331705,1000,8082.399435
531.802617,1000,8082.399516
623.160999,1000,8082.400009
478.266432,1000,8082.400119
584.01424,1000,8099.845905
824.829277,1000,8099.848531
662.686644,1000,8099.848663
888.933803,1000,8099.848845
680.260672,1000,8099.849078
923.046995,1000,8099.849096
705.796475,1000,8099.85086
844.28219,1000,8099.854218
680.195699,1000,8116.701901
961.633101,1000,8116.701968
675.1815,1000,8116.702268
787.451553,1000,8116.702301
701.632865,1000,8116.702495
992.042153,1000,8116.702729
712.629778,1000,8116.702747
709.918749,1000,8116.702958
952.868111,1000,8133.418776
937.223775,1000,8133.421455
877.849332,1000,8133.421476
904.503698,1000,8133.421793
746.977957,1000,8133.422002
785.798266,1000,8133.422042
943.748786,1000,8133.422057
925.78112,1000,8133.429852
745.464943,1000,8150.995695
728.497826,1000,8150.995712
827.569475,1000,8150.996341
703.05676,1000,8150.996635
722.896955,1000,8150.997034
815.111144,1000,8150.99779
832.104198,1000,8150.997995
917.27394,1000,8150.99849
821.422996,1000,8167.628574
796.9724,1000,8167.628626
872.402277,1000,8167.629163
768.961844,1000,8167.629577
827.852369,1000,8167.629681
888.263023,1000,8167.630699
768.707443,1000,8167.630745
862.29566,1000,8167.633296
502.678217,1000,8185.961676
381.395999,1000,8185.964275
573.271338,1000,8185.964334
685.476392,1000,8185.9646
527.077018,1000,8185.964987
733.224103,1000,8185.965732
731.998871,1000,8185.968671
818.178169,1000,8185.968714
790.521534,1000,8202.755222
840.197679,1000,8202.758292
770.372473,1000,8202.758451
961.406698,1000,8202.758871
854.715036,1000,8202.758984
872.064675,1000,8202.75926
793.844588,1000,8202.759715
719.532063,1000,8202.764025
775.352551,1000,8221.207014
603.123944,1000,8221.209242
677.341067,1000,8221.210036
220.985718,1000,8221.210082
651.71421,1000,8221.210307
512.560686,1000,8221.211395
628.983034,1000,8221.211602
772.875011,1000,8221.218528
868.688886,1000,8239.136795
763.180736,1000,8239.138086
777.238302,1000,8239.138421
779.01021,1000,8239.138631
768.214352,1000,8239.138674
834.905398,1000,8239.13888
621.39387,1000,8239.139876
847.890238,1000,8239.143173
641.803059,1000,8256.014452
662.733611,1000,8256.014442
712.853199,1000,8256.014515
656.679914,1000,8256.014573
880.091966,1000,8256.014599
565.004116,1000,8256.014813
788.756399,1000,8256.01492
796.890388,1000,8256.017423
415.577728,1000,8274.111893
586.597345,1000,8274.112414
641.974243,1000,8274.112436
670.483467,1000,8274.112578
682.487635,1000,8274.112612
820.67147,1000,8274.11383
767.696797,1000,8274.113954
855.194413,1000,8274.114938
798.179968,1000,8292.011252
724.32067,1000,8292.011592
736.887398,1000,8292.01164
813.828131,1000,8292.011979
734.412383,1000,8292.013114
752.483775,1000,8292.013442
789.485274,1000,8292.013471
847.761035,1000,8292.013571
838.547485,1000,8310.728021
897.936757,1000,8310.729216
814.423703,1000,8310.729618
883.018613,1000,8310.72994
894.58139,1000,8310.732484
912.136511,1000,8310.732485
888.39811,1000,8310.732549
882.811607,1000,8310.734779
789.318752,1000,8328.204062
735.392835,1000,8328.204222
776.950737,1000,8328.204485
747.823925,1000,8328.204484
796.185202,1000,8328.204597
783.014828,1000,8328.205036
744.827785,1000,8328.205591
788.905581,1000,8328.206065
936.877117,1000,8346.036081
642.039396,1000,8346.036727
761.234716,1000,8346.036921
888.128484,1000,8346.037667
901.250336,1000,8346.03779
594.289355,1000,8346.037928
947.582902,1000,8346.03933
844.441942,1000,8346.042575
875.976786,1000,8363.20822
892.014268,1000,8363.208351
851.446272,1000,8363.208429
892.457865,1000,8363.209051
910.501381,1000,8363.209355
859.178893,1000,8363.209995
872.410003,1000,8363.210371
911.86292,1000,8363.211172
854.407517,1000,8380.437282
811.611598,1000,8380.437303
908.946252,1000,8380.437501
910.397189,1000,8380.437551
921.99265,1000,8380.437997
905.295452,1000,8380.438039
853.448459,1000,8380.438174
773.413767,1000,8380.438421
678.566055,1000,8397.362652
692.027803,1000,8397.36345
915.062307,1000,8397.363869
886.635209,1000,8397.364311
839.009283,1000,8397.364337
676.156759,1000,8397.36459
852.681151,1000,8397.365291
905.656643,1000,8397.368623
805.490122,1000,8414.474934
801.318943,1000,8414.476668
818.717133,1000,8414.476938
816.852075,1000,8414.47743
848.640059,1000,8414.477579
780.758354,1000,8414.477643
892.335194,1000,8414.478032
749.518339,1000,8414.480993
845.634795,1000,8431.474274
680.130052,1000,8431.476886
738.240021,1000,8431.476906
725.971809,1000,8431.477148
828.683321,1000,8431.477383
910.815705,1000,8431.477406
824.07939,1000,8431.478296
752.504468,1000,8431.484941
734.279973,1000,8447.598464
925.012205,1000,8447.598767
716.210088,1000,8447.598886
802.9921,1000,8447.599119
931.655279,1000,8447.599236
803.918077,1000,8447.599411
725.539348,1000,8447.59957
883.69547,1000,8447.599909
688.274949,1000,8465.647089
616.030962,1000,8465.647354
731.185335,1000,8465.647387
662.256055,1000,8465.647387
599.736948,1000,8465.647399
804.206112,1000,8465.648783
671.019684,1000,8465.648945
676.933217,1000,8465.6499
903.576324,1000,8482.72437
823.802716,1000,8482.726521
829.346998,1000,8482.726594
959.107797,1000,8482.726756
915.653929,1000,8482.726855
683.695658,1000,8482.727321
922.285318,1000,8482.72847
907.084395,1000,8482.731988
846.212555,1000,8500.759417
851.549765,1000,8500.761819
817.530871,1000,8500.761867
837.438718,1000,8500.761956
895.077211,1000,8500.762173
904.909675,1000,8500.76259
829.217663,1000,8500.762951
835.768556,1000,8500.764848
725.530625,1000,8519.222779
666.299422,1000,8519.222982
637.769437,1000,8519.223114
739.654397,1000,8519.223112
639.656913,1000,8519.223193
610.490346,1000,8519.223247
635.090926,1000,8519.223896
751.488433,1000,8519.225005
659.179386,1000,8535.733871
646.824465,1000,8535.733952
775.577525,1000,8535.734002
526.136892,1000,8535.734279
766.990767,1000,8535.734465
831.907231,1000,8535.735506
791.082398,1000,8535.73556
781.342614,1000,8535.737405
219.591062,1000,8553.586235
636.244389,1000,8553.5863
143.506898,1000,8553.586786
526.873159,1000,8553.587324
761.352449,1000,8553.587704
674.654193,1000,8553.587857
728.167994,1000,8553.588287
674.769581,1000,8553.589587
820.711936,1000,8570.495047
705.662899,1000,8570.495371
774.854485,1000,8570.49544
810.901416,1000,8570.495486
893.33581,1000,8570.495502
904.951526,1000,8570.49585
771.91053,1000,8570.49689
783.637287,1000,8570.497033
749.129981,1000,8590.042395
827.910423,1000,8590.04251
868.257809,1000,8590.042785
896.293134,1000,8590.043462
890.17134,1000,8590.044794
940.319263,1000,8590.045027
891.940316,1000,8590.045097
921.344072,1000,8590.045715
624.454135,1000,8607.918607
605.150671,1000,8607.919876
685.22987,1000,8607.920488
610.931507,1000,8607.920488
581.159416,1000,8607.920869
349.832409,1000,8607.92095
781.169581,1000,8607.92337
579.827411,1000,8607.924225
619.867552,1000,8624.736233
591.982383,1000,8624.737313
926.941555,1000,8624.737531
851.120702,1000,8624.737874
699.12362,1000,8624.73824
751.534701,1000,8624.738565
536.030661,1000,8624.738629
702.255529,1000,8624.740989
611.748984,1000,8641.596611
598.193183,1000,8641.597826
669.226909,1000,8641.59792
553.019289,1000,8641.598092
574.111569,1000,8641.598149
567.462259,1000,8641.598149
581.108302,1000,8641.598247
564.122218,1000,8641.600381
342.901157,1000,8659.21328
886.809613,1000,8659.213573
900.689851,1000,8659.214008
876.635495,1000,8659.214085
831.774421,1000,8659.214315
891.130176,1000,8659.214625
793.917176,1000,8659.215992
968.270378,1000,8659.217715
599.022216,1000,8677.259321
690.354191,1000,8677.259322
564.75217,1000,8677.259368
586.707643,1000,8677.259406
672.340921,1000,8677.259704
571.311092,1000,8677.259761
603.744772,1000,8677.260013
648.489911,1000,8677.261668
799.03481,1000,8695.203111
800.349208,1000,8695.203465
847.982355,1000,8695.203521
851.794785,1000,8695.204075
848.44745,1000,8695.204992
644.917476,1000,8695.205499
783.804159,1000,8695.206951
839.957371,1000,8695.206956
732.450167,1000,8714.189843
776.930756,1000,8714.189937
818.474067,1000,8714.190365
868.765474,1000,8714.191012
922.106755,1000,8714.191314
927.019558,1000,8714.191453
880.239969,1000,8714.191738
835.005695,1000,8714.19258
542.854812,1000,8732.196232
860.769429,1000,8732.196335
612.720802,1000,8732.196525
883.417811,1000,8732.196806
630.893739,1000,8732.197091
747.040727,1000,8732.197142
924.706536,1000,8732.19838
859.90495,1000,8732.198944
851.043753,1000,8749.98393
862.782355,1000,8749.986934
787.788998,1000,8749.987585
795.936826,1000,8749.987717
903.258481,1000,8749.987783
802.980419,1000,8749.988148
908.718311,1000,8749.988285
898.999599,1000,8749.993192
683.335793,1000,8766.841814
620.975362,1000,8766.844636
950.333127,1000,8766.845024
868.212875,1000,8766.845278
875.547313,1000,8766.845405
855.200491,1000,8766.845636
764.904857,1000,8766.84605
770.943336,1000,8766.853029
774.489808,1000,8784.153908
419.867694,1000,8784.153911
959.70263,1000,8784.154169
839.483259,1000,8784.154379
737.067755,1000,8784.154397
881.379857,1000,8784.154567
833.33552,1000,8784.155532
768.875472,1000,8784.156914
814.869553,1000,8801.159247
754.287756,1000,8801.159605
803.766379,1000,8801.159849
902.792215,1000,8801.159863
642.701118,1000,8801.15987
880.651617,1000,8801.160252
707.654862,1000,8801.160536
995.41757,1000,8801.161285
652.465103,1000,8817.596606
854.248149,1000,8817.599166
602.006164,1000,8817.599387
766.693839,1000,8817.599509
962.575084,1000,8817.599774
736.227194,1000,8817.599864
